id,name,type,source,usage,img_src
material366,燃愿玛瑙断片,角色突破素材,合成获得 周常BOSS掉落 BOSS掉落 40级以上BOSS掉落 40级以上（火）周刷BOSS挑战奖励,"{'燃愿玛瑙块': '炼金合成', '可莉': '40/50级突破', '尼可': '40/50级突破', '林尼': '40/50级突破', '宵宫': '40/50级突破', '杜林': '40/50级突破', '阿蕾奇诺': '40/50级突破', '艾莉丝': '40/50级突破', '胡桃': '40/50级突破', '迪卢克': '40/50级突破', '玛薇卡': '40/50级突破', '迪希雅': '40/50级突破', '班尼特': '40/50级突破', '夏沃蕾': '40/50级突破', '托马': '40/50级突破', '香菱': '40/50级突破', '嘉明': '40/50级突破', '辛焱': '40/50级突破', '安柏': '40/50级突破', '烟绯': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/3/3a/lhva5f4ckgtxhg0i5q5bil83n7god6g.png/60px-%E7%87%83%E6%84%BF%E7%8E%9B%E7%91%99%E6%96%AD%E7%89%87.png
material367,冒险家的经验,角色经验素材,冒险与探索奖励,{'角色升级': '+5000'},https://patchwiki.biligame.com/images/ys/thumb/2/21/jlfrfts9jozkm9wt98pn91nf8ux3lnv.png/60px-%E5%86%92%E9%99%A9%E5%AE%B6%E7%9A%84%E7%BB%8F%E9%AA%8C.png
material368,幽雾化形,武器培养素材,精英怪物掉落 荒野狂猎 掉落,"{'幽雾片甲': '炼金合成', '血染荒城': '20/40级突破', '掘金之锹': '20/40级突破', '罗网勾针': '20/40级突破', '圣祭者的辉杖': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/64/2azpuufwcfjczylrjlf1t1k24ezmzk1.png/60px-%E5%B9%BD%E9%9B%BE%E5%8C%96%E5%BD%A2.png
material369,霜夜的残照,武器培养素材,精英怪物掉落 霜夜灵嗣 掉落,"{'霜夜的柔辉': '炼金合成', '纺夜天镜': '20/40级突破', '黑蚀': '20/40级突破', '霜辰': '20/40级突破', '谧音吹哨': '20/40级突破', '乌髓孑灯': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/1/10/5nruabghnimwdu1gc985um7mb3kb11a.png/60px-%E9%9C%9C%E5%A4%9C%E7%9A%84%E6%AE%8B%E7%85%A7.png
material370,失光块骨,武器培养素材,精英怪物掉落 蕴光异兽 掉落,"{'稀光遗骼': '炼金合成', '真语秘匣': '20/40级突破', '万能钥匙': '20/40级突破', '织月者的曙色': '20/40级突破', '天光的纺琴': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/6d/nka0rs13ynxezjo517x2dm7u78fvkef.png/60px-%E5%A4%B1%E5%85%89%E5%9D%97%E9%AA%A8.png
material371,冷裂壳块,武器培养素材,精英怪物掉落 炉壳山鼬 掉落,"{'蕴热的背壳': '炼金合成', '支离轮光': '20/40级突破', '溢彩心念': '20/40级突破', '拾慧铸熔': '20/40级突破', '冷寂迸音': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/2/21/nkwx7gjjfshjl6q09d9hmgqgupwz359.png/60px-%E5%86%B7%E8%A3%82%E5%A3%B3%E5%9D%97.png
material372,折光的胚芽,武器培养素材,精英怪物掉落 深邃拟覆叶 掉落,"{'惑光的阔叶': '炼金合成', '星鹫赤羽': '20/40级突破', '苍耀': '20/40级突破', '厄水之祸': '20/40级突破', '且住亭御咄': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/9/90/spw7nbipb1opc8vfvphx1eo355x1o7c.png/60px-%E6%8A%98%E5%85%89%E7%9A%84%E8%83%9A%E8%8A%BD.png
material373,秘源轴,武器培养素材,精英怪物掉落 秘源机兵·寻捕械 掉落,"{'秘源机鞘': '炼金合成', '岩峰巡歌': '20/40级突破', '焚曜千阳': '20/40级突破', '苍纹角杯': '20/40级突破', '硕果钩': '20/40级突破', '虹的行迹': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/1/12/g6kgmnlmwne2rtev5ekpkrjmbdc5unk.png/60px-%E7%A7%98%E6%BA%90%E8%BD%B4.png
material374,意志破碎的残片,武器培养素材,精英怪物掉落 大灵显化身 掉落,"{'意志明晰的寄偶': '炼金合成', '祭星者之望': '20/40级突破', '冲浪时光': '20/40级突破', '木棉之环': '20/40级突破', '弥坚骨': '20/40级突破', '乘浪的回旋': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/5/54/hjovhi4zyav4hrgjrmplqhge0irq4hu.png/60px-%E6%84%8F%E5%BF%97%E7%A0%B4%E7%A2%8E%E7%9A%84%E6%AE%8B%E7%89%87.png
material375,聚燃的石块,武器培养素材,精英怪物掉落 熔岩游像 掉落,"{'聚燃的命种': '炼金合成', '寝正月初晴': '20/40级突破', '山王长牙': '20/40级突破', '镇山之钉': '20/40级突破', '缀花之翎': '20/40级突破', '撼地者': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/3/3a/5fxf6830271bt3z6rrr7qurb18l1ada.png/60px-%E8%81%9A%E7%87%83%E7%9A%84%E7%9F%B3%E5%9D%97.png
material376,残毁的剑柄,武器培养素材,精英怪物掉落 魔像禁卫 掉落,"{'裂断的剑柄': '炼金合成', '赤月之形': '20/40级突破', '柔灯挽歌': '20/40级突破', '筑云': '20/40级突破', '息燧之笛': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/7/72/nww177f27migiokcb48rie2wzeh6hvk.png/60px-%E6%AE%8B%E6%AF%81%E7%9A%84%E5%89%91%E6%9F%84.png
material377,羽状鳍翅,武器培养素材,精英怪物掉落 玄文兽掉落 星尘兑换,"{'月色鳍翅': '炼金合成', '鹤鸣余音': '20/40级突破', '白雨心弦': '20/40级突破', '沙中伟贤的对答': '20/40级突破', '碎链': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/f/f8/pf62az89lps1633nnw7fsigqdr756bb.png/60px-%E7%BE%BD%E7%8A%B6%E9%B3%8D%E7%BF%85.png
material378,老旧的役人怀表,武器培养素材,精英怪物掉落 愚人众·役人 掉落,"{'役人的制式怀表': '炼金合成', '赦罪': '20/40级突破', '金流监督': '20/40级突破', '究极霸王超级魔剑': '', '级突破': '', '船坞长剑': '20/40级突破', '勘探钻机': '20/40级突破', '水仙十字之剑': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/d/d6/hd7htjzatxo5wvkivo7h2g5iv5wkg0p.png/60px-%E8%80%81%E6%97%A7%E7%9A%84%E5%BD%B9%E4%BA%BA%E6%80%80%E8%A1%A8.png
material379,浊水的一滴,武器培养素材,精英怪物掉落 浊水幻灵掉落,"{'浊水的一掬': '炼金合成', '香韵奏者': '20/40级突破', '静水流涌之辉': '20/40级突破', '最初的大魔术': '20/40级突破', '灰河渡手': '20/40级突破', '海渊终曲': '20/40级突破', '静谧之曲': '20/40级突破', '测距规': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/5/5a/qminuzeen6p51lsa7da225r1t7dzf98.png/60px-%E6%B5%8A%E6%B0%B4%E7%9A%84%E4%B8%80%E6%BB%B4.png
material380,隙间之核,武器培养素材,精英怪物掉落 隙境原体掉落,"{'外世突触': '炼金合成', '万世流涌大典': '20/40级突破', '裁断': '20/40级突破', '浪影阔剑': '20/40级突破', '公义的酬报': '20/40级突破', '便携动力锯': '20/40级突破', '纯水流华': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/66/tamcwnvgai8eeb6zjr8yo1vsume7sb6.png/60px-%E9%9A%99%E9%97%B4%E4%B9%8B%E6%A0%B8.png
material381,来自何处的待放之花,武器培养素材,精英怪物掉落 丘丘游侠掉落,"{'何人所珍藏之花': '炼金合成', '碧落之珑': '20/40级突破', '烈阳之嗣': '20/40级突破', '峡湾长歌': '20/40级突破', '鹮穿之喙': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/0/02/jj9y73r54azgzzvwakox06k5mycpq7b.png/60px-%E6%9D%A5%E8%87%AA%E4%BD%95%E5%A4%84%E7%9A%84%E5%BE%85%E6%94%BE%E4%B9%8B%E8%8A%B1.png
material382,残毁的横脊,武器培养素材,精英怪物掉落 圣骸兽掉落,"{'密固的横脊': '炼金合成', '苇海信标': '20/40级突破', '裁叶萃光': '20/40级突破', '饰铁之花': '20/40级突破', '聊聊棒': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/64/8dfy9e5nez7mhkkjxwnle1ublk5veq1.png/60px-%E6%AE%8B%E6%AF%81%E7%9A%84%E6%A8%AA%E8%84%8A.png
material383,破缺棱晶,武器培养素材,元能构装体掉落 精英怪物掉落,"{'混浊棱晶': '炼金合成', '千夜浮梦': '20/40级突破', '圣显之钥': '20/40级突破', '东花坊时雨': '20/40级突破', '西福斯的月光': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/4/41/a0pxvxheth1epsb1vivjgazghhffm2d.png/60px-%E7%A0%B4%E7%BC%BA%E6%A3%B1%E6%99%B6.png
material384,混沌容器,武器培养素材,精英怪物掉落 遗迹龙兽掉落,"{'混沌模块': '炼金合成', '赤沙之杖': '20/40级突破', '原木刀': '20/40级突破', '玛海菈的水色': '20/40级突破', '贯月矢': '20/40级突破', '森林王器': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/e/e0/ke1mx2inb74f75za81drkpmox9rqql6.png/60px-%E6%B7%B7%E6%B2%8C%E5%AE%B9%E5%99%A8.png
material385,失活菌核,武器培养素材,普通怪物掉落 蕈兽 掉落,"{'休眠菌核': '炼金合成', '图莱杜拉的回忆': '20/40级突破', '猎人之径': '20/40级突破', '竭泽': '20/40级突破', '王下近侍': '20/40级突破', '流浪的晚星': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/8/8a/27vkxrblp8flo6wenzt4nqpit27oh2h.png/60px-%E5%A4%B1%E6%B4%BB%E8%8F%8C%E6%A0%B8.png
material386,晦暗刻像,武器培养素材,精英怪物掉落 黑蛇众掉落 深渊使徒 深渊咏者掉落,"{'夤夜刻像': '炼金合成', '若水': '20/40级突破', '波乱月白经津': '20/40级突破', '笼钓瓶一心': '20/40级突破', '盈满之实': '20/40级突破', '风信之锋': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/3/3f/mhtv4myjy9ugayfzmyij4d4g18bjg0z.png/60px-%E6%99%A6%E6%9A%97%E5%88%BB%E5%83%8F.png
material387,隐兽指爪,武器培养素材,兽境幼兽掉落 兽境猎犬掉落 精英怪物掉落,"{'隐兽利爪': '炼金合成', '赤角石溃杵': '20/40级突破', '神乐之真意': '20/40级突破', '冬极白星': '20/40级突破', '恶王丸': '20/40级突破', '断浪长鳍': '20/40级突破', '证誓之明瞳': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/1/19/7fueh89rft1ibfwk7no67gaon8z726t.png/60px-%E9%9A%90%E5%85%BD%E6%8C%87%E7%88%AA.png
material388,黯淡棱镜,武器培养素材,精英怪物掉落 愚人众·冬国仕女掉落 （帮助： 位置视频 ）,"{'水晶棱镜': '炼金合成', '不灭月华': '20/40级突破', '飞雷之弦振': '20/40级突破', '破魔之弓': '20/40级突破', '掠食者': '20/40级突破', '曚云之月': '20/40级突破', '白辰之环': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/f/f6/su8k9y3du4fspf3e85xc5t3y3kvle2g.png/60px-%E9%BB%AF%E6%B7%A1%E6%A3%B1%E9%95%9C.png
material389,混沌机关,武器培养素材,精英怪物掉落 遗迹机兵掉落 （帮助： 位置视频 ）,"{'混沌枢纽': '炼金合成', '薙草之稻光': '20/40级突破', '雾切之回光': '20/40级突破', '有乐御簾切': '20/40级突破', '喜多院十文字': '20/40级突破', '桂木斩长正': '20/40级突破', '渔获': '', '级突破': '', '天目影打刀': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/9/97/tjtzw9k5qihqpbkwmhqx2sgflr3929o.png/60px-%E6%B7%B7%E6%B2%8C%E6%9C%BA%E5%85%B3.png
material390,脆弱的骨片,武器培养素材,幼岩龙蜥掉落 (幼岩龙蜥位置： 视频 ) 精英怪物掉落 岩龙蜥掉落 深海龙蜥与深海龙蜥幼体掉落,"{'结实的骨片': '炼金合成', '贯虹之槊': '20/40级突破', '尘世之锁': '20/40级突破', '万国诸海图谱': '20/40级突破', '千岩长枪': '20/40级突破', '试作星镰': '20/40级突破', '试作古华': '20/40级突破', '衔珠海皇': '20/40级突破', '钢轮弓': '20/40级突破', '无垠蔚蓝之歌': '20/40级突破', '螭骨剑': '20/40级突破', '铁蜂刺': '20/40级突破', '黑缨枪': '20/40级突破', '飞天御剑': '20/40级突破', '飞天大御剑': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/7/7d/dxyalys4ewurjxryh6wy4ozjuhalfty.png/60px-%E8%84%86%E5%BC%B1%E7%9A%84%E9%AA%A8%E7%89%87.png
material391,猎兵祭刀,武器培养素材,债务处理人掉落 ( 债务处理人位置视频 ) 精英怪物掉落,"{'特工祭刀': '炼金合成', '和璞鸢': '20/40级突破', '斫峰之刃': '20/40级突破', '匣里龙吟': '20/40级突破', '千岩古剑': '20/40级突破', '匣里日月': '20/40级突破', '黑岩长剑': '20/40级突破', '流月针': '20/40级突破', '白影剑': '20/40级突破', '弓藏': '20/40级突破', '黑岩战弓': '20/40级突破', '落霞': '20/40级突破', '黑岩绯玉': '20/40级突破', '暗铁剑': '20/40级突破', '弹弓': '20/40级突破', '翡玉法球': '20/40级突破', '白缨枪': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/4/4d/476ugql979vqy7ewveyfftbmurslh9i.png/60px-%E7%8C%8E%E5%85%B5%E7%A5%AD%E5%88%80.png
material392,地脉的旧枝,武器培养素材,（ 深渊法师位置 ） 精英怪物掉落 深渊法师/咏者/使徒掉落,"{'地脉的枯叶': '炼金合成', '天空之翼': '20/40级突破', '天空之卷': '20/40级突破', '护摩之杖': '20/40级突破', '天空之刃': '20/40级突破', '天空之傲': '20/40级突破', '笛剑': '20/40级突破', '降临之剑': '20/40级突破', '祭礼大剑': '20/40级突破', '风花之颂': '20/40级突破', '暗巷的酒与诗': '20/40级突破', '流浪乐章': '20/40级突破', '黑剑': '20/40级突破', '嘟嘟可故事集': '20/40级突破', '祭礼弓': '20/40级突破', '决斗之枪': '20/40级突破', '神射手之誓': '20/40级突破', '沐浴龙血的剑': '20/40级突破', '黎明神剑': '20/40级突破', '讨龙英杰谭': '20/40级突破', '历练的猎弓': '20/40级突破', '佣兵重剑': '20/40级突破', '猎弓': '20/40级突破', '训练大剑': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/2/2b/48m96z1vdyuibt6ze4rm9rnhn3q9hvm.png/60px-%E5%9C%B0%E8%84%89%E7%9A%84%E6%97%A7%E6%9E%9D.png
material393,雾虚花粉,武器培养素材,（ 雷萤术士位置视频 ） 萤术士掉落 精英怪物掉落,"{'雾虚草囊': '炼金合成', '磐岩结绿': '20/40级突破', '息灾': '20/40级突破', '无工之剑': '20/40级突破', '宗室猎枪': '20/40级突破', '黑岩刺枪': '20/40级突破', '龙脊长枪': '20/40级突破', '昭心': '20/40级突破', '雨裁': '20/40级突破', '匣里灭辰': '20/40级突破', '试作金珀': '20/40级突破', '黑岩斩刀': '20/40级突破', '试作澹月': '20/40级突破', '遗祀玉珑': '20/40级突破', '试作斩岩': '20/40级突破', '信使': '20/40级突破', '钺矛': '20/40级突破', '以理服人': '20/40级突破', '甲级宝珏': '20/40级突破', '吃虎鱼刀': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/9/97/7q5enryy3m9ri01hpthqgsdmvmcd9jg.png/60px-%E9%9B%BE%E8%99%9A%E8%8A%B1%E7%B2%89.png
material394,沉重号角,武器培养素材,( 帮助视频：点击跳转 ) 精英怪物掉落 丘丘暴徒与丘丘王掉落,"{'黑铜号角': '炼金合成', '终末嗟叹之诗': '20/40级突破', '风鹰剑': '20/40级突破', '松籁响起之时': '20/40级突破', '黎明破晓之史': '20/40级突破', '雪葬的星银': '20/40级突破', '绝弦': '20/40级突破', '西风剑': '20/40级突破', '暗巷闪光': '20/40级突破', '幽夜华尔兹': '20/40级突破', '钟剑': '20/40级突破', '苍翠猎弓': '20/40级突破', '宗室秘法录': '20/40级突破', '宗室长剑': '20/40级突破', '腐殖之剑': '20/40级突破', '西风秘典': '20/40级突破', '魔导绪论': '20/40级突破', '鸦羽弓': '20/40级突破', '铁影阔剑': '20/40级突破', '冷刃': '20/40级突破', '口袋魔导书': '20/40级突破', '银剑': '20/40级突破', '无锋剑': '20/40级突破', '学徒笔记': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/4/4c/cj3n1iabjld77pjc5w8ztkv21y2pnxr.png/60px-%E6%B2%89%E9%87%8D%E5%8F%B7%E8%A7%92.png
material395,混沌装置,武器培养素材,遗迹守卫掉落 遗迹猎者掉落 遗迹重机掉落 精英怪物掉落,"{'混沌回路': '炼金合成', '苍古自由之誓': '20/40级突破', '阿莫斯之弓': '20/40级突破', '天空之脊': '20/40级突破', '四风原典': '20/40级突破', '狼的末路': '20/40级突破', '西风猎弓': '20/40级突破', '暗巷猎手': '20/40级突破', '宗室长弓': '20/40级突破', '祭礼剑': '20/40级突破', '辰砂之纺锤': '20/40级突破', '狼牙': '20/40级突破', '祭礼残章': '20/40级突破', '西风长枪': '20/40级突破', '宗室大剑': '20/40级突破', '忍冬之果': '20/40级突破', '西风大剑': '20/40级突破', '异世界行记': '20/40级突破', '旅行剑': '20/40级突破', '反曲弓': '20/40级突破', '白铁大剑': '20/40级突破', '铁尖枪': '20/40级突破', '新手长枪': '20/40级突破'}",https://patchwiki.biligame.com/images/ys/thumb/f/f2/i8i4pykn8pcu8tkyatdf8zzeo0n5wkm.png/60px-%E6%B7%B7%E6%B2%8C%E8%A3%85%E7%BD%AE.png
material396,精锻用良矿,武器强化素材,解决事件报酬 由 白铁块 或 星银矿石 锻造获得,{'武器强化': '+2000'},https://patchwiki.biligame.com/images/ys/thumb/2/20/scf1b5cgv8os1gvssh2gjlc0hc8cz4q.png/60px-%E7%B2%BE%E9%94%BB%E7%94%A8%E8%89%AF%E7%9F%BF.png
material397,奇巧秘器的残件,武器突破素材,秘境获得 参量转化 失落的月庭 炼武秘境:明辉Ⅰ/Ⅱ/Ⅲ/Ⅳ（失落的月庭限时开启） 时间：周一/周四/周日,"{'奇巧秘器的模本': '合成', '纺夜天镜': '20级突破', '谧音吹哨': '20级突破', '乌髓孑灯': '20级突破', '霜辰': '20级突破'}",https://patchwiki.biligame.com/images/ys/thumb/2/2e/eysvuo7xjics3kk68mobgle8tskvc72.png/60px-%E5%A5%87%E5%B7%A7%E7%A7%98%E5%99%A8%E7%9A%84%E6%AE%8B%E4%BB%B6.png
material398,终北遗嗣的哀荣,武器突破素材,秘境获得 参量转化 失落的月庭 炼武秘境:祭月Ⅰ/Ⅱ/Ⅲ/Ⅳ（失落的月庭限时开启） 时间：周三/周六/周日,"{'终北遗嗣的迷顽': '合成', '天光的纺琴': '20级突破', '万能钥匙': '20级突破', '织月者的曙色': '20级突破'}",https://patchwiki.biligame.com/images/ys/thumb/f/fa/4hb0j4tlb26bk2d5ya67sem12r1b8hn.png/60px-%E7%BB%88%E5%8C%97%E9%81%97%E5%97%A3%E7%9A%84%E5%93%80%E8%8D%A3.png
material399,长夜燧火的余烬,武器突破素材,秘境获得 参量转化 失落的月庭 炼武秘境:祷颂Ⅰ/Ⅱ/Ⅲ/Ⅳ（失落的月庭限时开启） 时间：周二/周五/周日,"{'长夜燧火的残照': '合成', '血染荒城': '20级突破', '罗网勾针': '20级突破', '圣祭者的辉杖': '20级突破', '掘金之锹': '20级突破'}",https://patchwiki.biligame.com/images/ys/thumb/8/8f/lbbpmwru95tnfwoviicaacwngmqiadt.png/60px-%E9%95%BF%E5%A4%9C%E7%87%A7%E7%81%AB%E7%9A%84%E4%BD%99%E7%83%AC.png
material400,神合秘烟的思绪,武器突破素材,秘境获得 炼武秘境:测度 Ⅰ/Ⅱ/Ⅲ/Ⅳ（深古瞭望所限时开启） 时间：周三/周六/周日 参量转化 深古瞭望所 纪念品商店兑换,"{'神合秘烟的预感': '合成', '苍耀': '20级突破', '岩峰巡歌': '20级突破', '星鹫赤羽': '20级突破', '碎链': '20级突破', '硕果钩': '20级突破', '缀花之翎': '20级突破', '苍纹角杯': '20级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/68/r153wy2mf1kfj3hleah9ezsi0fa5z3p.png/60px-%E7%A5%9E%E5%90%88%E7%A7%98%E7%83%9F%E7%9A%84%E6%80%9D%E7%BB%AA.png
material401,贡祭炽心的惶恐,武器突破素材,秘境获得 炼武秘境:冥见 Ⅰ/Ⅱ/Ⅲ/Ⅳ（深古瞭望所限时开启） 时间：周一/周四/周日 参量转化 深古瞭望所 纪念品商店兑换,"{'贡祭炽心的踌躇': '合成', '焚曜千阳': '20级突破', '冲浪时光': '20级突破', '支离轮光': '20级突破', '撼地者': '20级突破', '弥坚骨': '20级突破', '乘浪的回旋': '20级突破', '息燧之笛': '20级突破'}",https://patchwiki.biligame.com/images/ys/thumb/a/a2/ec2iweg768emb33f78tdzbyfoilezk0.png/60px-%E8%B4%A1%E7%A5%AD%E7%82%BD%E5%BF%83%E7%9A%84%E6%83%B6%E6%81%90.png
